ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
4,3.1000000000000004e-06,11.03225806451613,3.4200000000000005e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 601, '__init__'): (1, 1, 9.000000000000001e-07, 9.5e-06), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\preference_control.py', 22, '__init__'): (1, 1, 9.000000000000001e-07, 9.5e-06), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\preference_control.py', 140, 'init_private'): (1, 1, 5.000000000000001e-07, 5.1e-06), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\tools_menu.py', 13, '__init__'): (1, 1, 8.000000000000001e-07, 1.01e-05)}",4
8,5.500000000000001e-06,10.454545454545453,5.75e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 806, '_Button'): (2, 2, 3.2000000000000003e-06, 3.1100000000000004e-05), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\preference_control.py', 140, 'init_private'): (6, 6, 2.3e-06, 2.64e-05)}",8
2,9.000000000000001e-07,11.777777777777777,1.06e-05,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\preference_control.py', 140, 'init_private'): (2, 2, 9.000000000000001e-07, 1.06e-05)}",2
1,6.000000000000001e-07,11.166666666666666,6.7e-06,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\tools_menu.py', 13, '__init__'): (1, 1, 6.000000000000001e-07, 6.7e-06)}",1
995,0.0005645,60.06554472984942,0.033907,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 376, '__init__'): (14, 14, 5.3e-06, 1.5700000000000002e-05), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\preference_control.py', 140, 'init_private'): (5, 5, 1.1e-06, 2.6e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 700, 'set_message'): (975, 975, 0.0005579000000000001, 0.033887900000000006), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\tools_menu.py', 13, '__init__'): (1, 1, 2.0000000000000002e-07, 8.000000000000001e-07)}",995
397,0.00018570000000000001,1.3704900376952072,0.0002545,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\cbook.py', 909, 'get_siblings'): (397, 397, 0.00018570000000000001, 0.0002545)}",397
1,6.000000000000001e-07,13.333333333333334,8.000000000000001e-06,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\main.py', 136, '_stylesheet'): (1, 1, 6.000000000000001e-07, 8.000000000000001e-06)}",1
1,8.000000000000001e-07,1.75,1.4000000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 376, '__init__'): (1, 1, 8.000000000000001e-07, 1.4000000000000001e-06)}",1
1946,0.0006792,1.0,0.0006792,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 709, '__call__'): (1946, 1946, 0.0006792, 0.0006792)}",1946
5,2.6200000000000003e-05,6.083969465648854,0.0001594,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 1679, 'convert_class'): (4, 4, 3.1000000000000004e-06, 5.02e-05), ('~', 0, '<built-in method builtins.__build_class__>'): (1, 1, 2.3100000000000002e-05, 0.00010920000000000001)}",5
1,1.1e-06,1.090909090909091,1.2000000000000002e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 515, '__new__'): (1, 1, 1.1e-06, 1.2000000000000002e-06)}",1
1,1.74e-05,68446.25862068965,1.1909649,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1943, '__call__'): (1, 1, 1.74e-05, 1.1909649)}",1
1,8.1e-06,72.07407407407408,0.0005838,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\__init__.py', 280, '_compile'): (1, 1, 8.1e-06, 0.0005838)}",1
3,2.32e-05,1.6853448275862069,3.91e-05,"{('~', 0, '<built-in method __new__ of type object at 0x00007FF96C9213D0>'): (3, 3, 2.32e-05, 3.91e-05)}",3
7,1.77e-05,2.0,3.54e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 500, '__prepare__'): (1, 1, 4.3e-06, 7.8e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\GifImagePlugin.py', 39, 'LoadingStrategy'): (6, 6, 1.34e-05, 2.7600000000000003e-05)}",7
2,5.4e-06,1.3148148148148149,7.100000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 950, '_get_mixins_'): (2, 2, 5.4e-06, 7.100000000000001e-06)}",2
1,3.7e-06,1.2432432432432432,4.6e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 515, '__new__'): (1, 1, 3.7e-06, 4.6e-06)}",1
1,3.7e-06,1123.5675675675677,0.004157200000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\platform.py', 860, '__iter__'): (1, 1, 3.7e-06, 0.004157200000000001)}",1
4,0.00015920000000000002,5.961055276381909,0.0009490000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\socket.py', 1, '<module>'): (4, 4, 0.00015920000000000002, 0.0009490000000000001)}",4
1,2.0600000000000003e-05,1744.393203883495,0.0359345,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\main.py', 214, 'GUI_manager'): (1, 1, 2.0600000000000003e-05, 0.0359345)}",1
671,0.00039450000000000005,6.97743979721166,0.0027526,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 915, 'get_window_extent'): (114, 114, 7.3e-05, 0.00032060000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 734, 'draw'): (59, 59, 3.3100000000000005e-05, 0.001467), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\numeric.py', 2330, 'within_tol'): (24, 24, 1.8900000000000002e-05, 6.92e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (470, 470, 0.000265, 0.0009501000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\backend_agg.py', 381, 'draw'): (4, 4, 4.5e-06, 8.510000000000001e-05)}",612
1,2.7400000000000002e-05,25.883211678832115,0.0007092,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\file_menu.py', 136, '_load_file'): (1, 1, 2.7400000000000002e-05, 0.0007092)}",1
1,0.0002197,78.86936731907147,0.017327600000000002,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\main.py', 33, '__init__'): (1, 1, 0.0002197, 0.017327600000000002)}",1
1315,0.0015645000000000001,2.467881112176414,0.0038610000000000003,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\gridspec.py', 412, 'get_subplot_params'): (1, 1, 6.4000000000000006e-06, 2.2400000000000002e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 899, 'copy'): (500, 500, 0.0011609, 0.0031216), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 1270, 'set_xdata'): (389, 389, 0.00020510000000000003, 0.0004199), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 1291, 'set_ydata'): (425, 425, 0.0001921, 0.0002971)}",1315
1,1.4000000000000001e-05,13.521428571428572,0.00018930000000000002,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\main.py', 33, '__init__'): (1, 1, 1.4000000000000001e-05, 0.00018930000000000002)}",1
1,1.2000000000000002e-06,1.1666666666666667,1.4000000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 509, '_compile_info'): (1, 1, 1.2000000000000002e-06, 1.4000000000000001e-06)}",1
4,0.0001985,2.1516372795969776,0.00042710000000000003,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 902, '_convert_'): (4, 4, 0.0001985, 0.00042710000000000003)}",4
7,5.8e-06,1.413793103448276,8.200000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 37, '_compile'): (7, 7, 5.8e-06, 8.200000000000001e-06)}",7
8,2.2100000000000002e-05,28.266968325791854,0.0006247000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\__init__.py', 164, 'match'): (7, 7, 5.4e-06, 7.7e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\__init__.py', 226, 'compile'): (1, 1, 1.67e-05, 0.000617)}",8
1,4.4800000000000005e-05,2.508928571428571,0.00011240000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\selectors.py', 1, '<module>'): (1, 1, 4.4800000000000005e-05, 0.00011240000000000001)}",1
19,5.72e-05,2.339160839160839,0.0001338,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 571, '_code'): (1, 1, 1.3300000000000001e-05, 0.0001338), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 37, '_compile'): (18, 8, 4.39e-05, 0.0001099)}",1
7,1.62e-05,1.4938271604938271,2.4200000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 37, '_compile'): (7, 7, 1.62e-05, 2.4200000000000002e-05)}",7
8,7.3e-06,1.4109589041095891,1.0300000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 505, '_parse'): (8, 8, 7.3e-06, 1.0300000000000001e-05)}",8
105,4.0600000000000004e-05,1.5689655172413792,6.37e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\__init__.py', 280, '_compile'): (1, 1, 8.000000000000001e-07, 1.5e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 297, 'get_joinstyle'): (52, 52, 2.6000000000000002e-05, 3.79e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 300, 'get_capstyle'): (52, 52, 1.3800000000000002e-05, 2.43e-05)}",105
1,1.3500000000000001e-05,15.962962962962962,0.0002155,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2306, '__init__'): (1, 1, 1.3500000000000001e-05, 0.0002155)}",1
2,3.7e-06,1.2702702702702702,4.7e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 434, '_get_literal_prefix'): (1, 1, 6.000000000000001e-07, 7.000000000000001e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 509, '_compile_info'): (1, 1, 3.1000000000000004e-06, 4.7e-06)}",1
8,2.9400000000000003e-05,13.10204081632653,0.00038520000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 962, 'parse'): (1, 1, 1.91e-05, 0.00038520000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 505, '_parse'): (7, 4, 1.0300000000000001e-05, 0.0002631)}",1
1,7.7e-06,51.45454545454545,0.00039620000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 738, 'compile'): (1, 1, 7.7e-06, 0.00039620000000000004)}",1
24,2.26e-05,1.3008849557522124,2.9400000000000003e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 94, 'closegroup'): (5, 5, 6.8e-06, 1.59e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 174, 'getwidth'): (18, 13, 1.16e-05, 1.65e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 509, '_compile_info'): (1, 1, 4.2000000000000004e-06, 1.3500000000000001e-05)}",6
4,3.3e-06,1.5151515151515151,5e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 505, '_parse'): (4, 4, 3.3e-06, 5e-06)}",4
1,7.4e-06,3.7972972972972974,2.8100000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_compiler.py', 571, '_code'): (1, 1, 7.4e-06, 2.8100000000000002e-05)}",1
2684,0.0022807,2.2683825141403955,0.0051735,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 217, '_deepcopy_dict'): (2270, 1288, 0.0017453000000000002, 0.0047559), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 225, '_deepcopy_method'): (46, 46, 0.0001308, 0.0005293), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 252, '<genexpr>'): (138, 138, 0.00011020000000000001, 0.00016810000000000002), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 247, '_reconstruct'): (138, 138, 0.00011570000000000001, 0.0017222000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 306, '_set_marker'): (46, 46, 6.53e-05, 0.0051735), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\path.py', 279, '__deepcopy__'): (46, 46, 0.0001134, 0.0013818)}",46
72,6.08e-05,1.3881578947368423,8.44e-05,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\data_plot_new.py', 178, 'change_color_theme'): (4, 4, 1.8000000000000001e-06, 3.2000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 2358, '_update_label_position'): (4, 4, 3.5000000000000004e-06, 4.800000000000001e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 2599, '_update_label_position'): (4, 4, 4.000000000000001e-06, 5.3e-06), ('<frozen _collections_abc>', 811, '__contains__'): (16, 16, 2.8700000000000003e-05, 3.47e-05), ('<frozen _collections_abc>', 911, '__iter__'): (44, 44, 2.2800000000000002e-05, 3.6400000000000004e-05)}",72
178,0.0003665,2.267394270122783,0.000831,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1682, '_configure'): (21, 21, 5.4600000000000006e-05, 8.680000000000001e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2617, '__init__'): (62, 62, 0.00014680000000000002, 0.0003211), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\commondialog.py', 32, 'show'): (2, 2, 1.36e-05, 2.09e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2825, '_create'): (4, 4, 1.2800000000000001e-05, 3.03e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2437, 'pack_configure'): (26, 26, 4.75e-05, 0.0001112), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2535, 'grid_configure'): (5, 5, 7.9e-06, 1.76e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 3354, 'add'): (58, 58, 8.33e-05, 0.00024310000000000003)}",178
8,0.00010790000000000001,3.3827618164967563,0.00036500000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\re\\_parser.py', 445, '_parse_sub'): (8, 1, 0.00010790000000000001, 0.00036500000000000004)}",1
4,7.100000000000001e-06,1.4225352112676055,1.01e-05,"{('~', 0, ""<method '__reduce_ex__' of 'object' objects>""): (4, 4, 7.100000000000001e-06, 1.01e-05)}",4
639,0.0008761000000000001,4.143590914279192,0.0036302,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 61, 'copy'): (501, 501, 0.0005711000000000001, 0.0011963), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 118, 'deepcopy'): (138, 138, 0.00030500000000000004, 0.0024339)}",639
1,1.5300000000000003e-05,3.483660130718954,5.33e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2306, '__init__'): (1, 1, 1.5300000000000003e-05, 5.33e-05)}",1
1,1.73e-05,12.306358381502891,0.00021290000000000002,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\file_menu.py', 33, 'add'): (1, 1, 1.73e-05, 0.00021290000000000002)}",1
7,1.9600000000000002e-05,3.6530612244897958,7.16e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 727, '_set_image_for_button'): (7, 7, 1.9600000000000002e-05, 7.16e-05)}",7
1870,0.0048149,30.45735113917215,0.1466491,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backend_bases.py', 1580, '_mouse_handler'): (4, 4, 5.2e-06, 9.600000000000001e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 1189, '_set_lim'): (4, 4, 5.4e-06, 1e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 1641, 'sca'): (1, 1, 8.000000000000001e-07, 1.1e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backend_bases.py', 1269, '_process'): (986, 986, 0.003950100000000001, 0.1451173), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 416, 'pchanged'): (875, 875, 0.0008534, 0.0015207)}",1866
1,4.5e-06,2.4,1.08e-05,"{('~', 0, ""<method 'deletecommand' of '_tkinter.tkapp' objects>""): (1, 1, 4.5e-06, 1.08e-05)}",1
62,0.0002705,100.38521256931608,0.027154200000000003,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2634, 'destroy'): (58, 13, 0.00024380000000000002, 0.0247245), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\bin\\data_plot_new.py', 65, 'load_and_plot'): (1, 1, 7.6e-06, 0.00036020000000000003), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2364, 'destroy'): (3, 3, 1.91e-05, 0.026794000000000002)}",4
15,6.230000000000001e-05,7.0032102728731935,0.00043630000000000003,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 4121, '__init__'): (15, 15, 6.230000000000001e-05, 0.00043630000000000003)}",15
1,9.600000000000001e-06,26.760416666666664,0.0002569,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\menus\\file_menu.py', 110, '_init_file_menu'): (1, 1, 9.600000000000001e-06, 0.0002569)}",1
1,7.3e-06,4432.013698630137,0.0323537,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\main.py', 33, '__init__'): (1, 1, 7.3e-06, 0.0323537)}",1
117,0.0002732,1.62701317715959,0.0004445,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 847, 'after'): (5, 5, 3.97e-05, 5.9800000000000003e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1524, '_options'): (65, 65, 0.00012350000000000002, 0.0002054), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1391, '_bind'): (45, 45, 0.0001016, 0.00016690000000000002), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 2245, 'wm_protocol'): (2, 2, 8.400000000000001e-06, 1.2400000000000002e-05)}",117
26,5.66e-05,46.40459363957598,0.0026265000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1695, 'configure'): (21, 21, 4.7600000000000005e-05, 0.0025328), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 3424, 'entryconfigure'): (5, 5, 9e-06, 9.37e-05)}",26
1036,0.009175200000000001,3.4110973057807996,0.0312975,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\tkinter\\__init__.py', 1943, '__call__'): (1036, 1036, 0.009175200000000001, 0.0312975)}",1036
2,1.9600000000000002e-05,145.97448979591834,0.0028611,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 425, '__init__'): (2, 2, 1.9600000000000002e-05, 0.0028611)}",2
7,7.2000000000000005e-06,4.111111111111111,2.96e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\PngImagePlugin.py', 912, 'load_prepare'): (7, 7, 7.2000000000000005e-06, 2.96e-05)}",7
21,1.77e-05,3.259887005649718,5.7700000000000007e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1849, 'transform_affine'): (10, 10, 1.54e-05, 5.5400000000000005e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1777, '__eq__'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 2431, 'get_affine'): (9, 9, 1.7e-06, 1.7e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1872, 'inverted'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07)}",21
7,1.58e-05,1.7974683544303798,2.8400000000000003e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\PngImagePlugin.py', 187, 'call'): (7, 7, 1.58e-05, 2.8400000000000003e-05)}",7
1165,0.002157,1.8446453407510432,0.0039789000000000005,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1998, 'rotate_deg'): (1165, 1165, 0.002157, 0.0039789000000000005)}",1165
48,0.0001767,7.3378607809847205,0.0012966000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 2757, 'get_tick_space'): (24, 24, 8.21e-05, 0.0005478000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 2514, 'get_tick_space'): (24, 24, 9.460000000000001e-05, 0.0007488000000000001)}",48
104,0.0001508,6.098143236074271,0.0009196,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 2759, 'get_transformed_points_and_affine'): (52, 52, 7.060000000000001e-05, 0.00043220000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 2770, 'get_transformed_path_and_affine'): (52, 52, 8.020000000000001e-05, 0.00048740000000000003)}",104
63,5.9800000000000003e-05,1.4063545150501673,8.410000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2878, 'new'): (7, 7, 8.5e-06, 1.15e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2955, 'frombuffer'): (7, 7, 5.3e-06, 7.2000000000000005e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 1170, 'copy'): (7, 7, 1.3300000000000001e-05, 1.87e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 863, 'convert'): (28, 28, 2.18e-05, 3.13e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2071, 'resize'): (14, 14, 1.09e-05, 1.54e-05)}",63
9,5.7000000000000005e-06,1.543859649122807,8.8e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 2746, '_revalidate'): (1, 1, 9.000000000000001e-07, 1.5e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 579, 'draw'): (8, 8, 4.800000000000001e-06, 7.3e-06)}",9
868,0.0003836,1.9139728884254434,0.0007342000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\_api\\deprecation.py', 289, 'wrapper'): (868, 868, 0.0003836, 0.0007342000000000001)}",868
2,1.16e-05,248.6293103448276,0.0028841,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\scale.py', 103, 'set_default_locators_and_formatters'): (2, 2, 1.16e-05, 0.0028841)}",2
